sample_id,model,temperature,repeat,target_description,ground_truth_object_id,predicted_object_id,correct,generated_output_text,decision_token_count,raw_log_probability,raw_sequence_likelihood
task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,1.0,0,tomato sauce,object_003,object_006,False,F,1,-0.00023858259373810142,0.9997614458648256
task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,1.0,1,tomato sauce,object_003,object_006,False,F,1,-0.00046045915223658085,0.9995396468428095
task_05_tomato_sauce_state_00,gpt-4.1-mini-2025-04-14,1.0,2,tomato sauce,object_003,object_006,False,F,1,-2.856408536899835e-05,0.9999714363225806
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.5,0,tomato sauce,object_003,object_003,True,C,1,-9.305326966568828e-05,0.9999069510596555
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.5,1,tomato sauce,object_003,object_003,True,C,1,-8.745069499127567e-05,0.9999125531287093
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.5,2,tomato sauce,object_003,object_003,True,C,1,-8.745069499127567e-05,0.9999125531287093
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.0,0,tomato sauce,object_003,object_003,True,C,1,-0.0009694644249975681,0.9990310053538145
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.0,1,tomato sauce,object_003,object_003,True,C,1,-0.00019889144459739327,0.9998011283329947
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,0.0,2,tomato sauce,object_003,object_003,True,C,1,-0.0009694644249975681,0.9990310053538145
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,1.0,0,tomato sauce,object_003,object_003,True,C,1,-0.0009694644249975681,0.9990310053538145
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,1.0,1,tomato sauce,object_003,object_003,True,C,1,-8.745069499127567e-05,0.9999125531287093
task_05_tomato_sauce_state_00,gpt-4o-2024-08-06,1.0,2,tomato sauce,object_003,object_003,True,C,1,-0.0009694644249975681,0.9990310053538145
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.5,0,tomato sauce,object_003,object_005,False,E,1,-7.5649528298527e-05,0.9999243533330548
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.5,1,tomato sauce,object_003,object_005,False,E,1,-7.588793960167095e-05,0.9999241149398151
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.5,2,tomato sauce,object_003,object_005,False,E,1,-0.023274015635252,0.9769947352582931
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.0,0,tomato sauce,object_003,object_005,False,E,1,-0.023274015635252,0.9769947352582931
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.0,1,tomato sauce,object_003,object_005,False,E,1,-7.588793960167095e-05,0.9999241149398151
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,0.0,2,tomato sauce,object_003,object_005,False,E,1,-7.588793960167095e-05,0.9999241149398151
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,1.0,0,tomato sauce,object_003,object_005,False,E,1,-7.588793960167095e-05,0.9999241149398151
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,1.0,1,tomato sauce,object_003,object_005,False,E,1,-0.023274015635252,0.9769947352582931
task_05_tomato_sauce_state_01,gpt-4.1-mini-2025-04-14,1.0,2,tomato sauce,object_003,object_001,False,A,1,-0.061973292380571365,0.9399079891607476
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.5,0,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.5,1,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.5,2,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.0,0,tomato sauce,object_003,object_003,True,C,1,-0.00024287392443511635,0.9997571555670488
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.0,1,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,0.0,2,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,1.0,0,tomato sauce,object_003,object_003,True,C,1,-0.00024287392443511635,0.9997571555670488
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,1.0,1,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_05_tomato_sauce_state_01,gpt-4o-2024-08-06,1.0,2,tomato sauce,object_003,object_003,True,C,1,-0.0004885728703811765,0.9995115464619087
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.5,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.5,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.5,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.0,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.0,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,0.0,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,1.0,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,1.0,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4.1-mini-2025-04-14,1.0,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_00,gpt-4o-2024-08-06,0.5,0,butter,object_007,object_007,True,G,1,-0.011616300791501999,0.9884509079398683
task_06_butter_state_00,gpt-4o-2024-08-06,0.5,1,butter,object_007,object_007,True,G,1,-0.014460108242928982,0.9856439370166334
task_06_butter_state_00,gpt-4o-2024-08-06,0.5,2,butter,object_007,object_007,True,G,1,-0.01744590513408184,0.9827053935437768
task_06_butter_state_00,gpt-4o-2024-08-06,0.0,0,butter,object_007,object_007,True,G,1,-0.009959128685295582,0.990090299214429
task_06_butter_state_00,gpt-4o-2024-08-06,0.0,1,butter,object_007,object_007,True,G,1,-0.014460108242928982,0.9856439370166334
task_06_butter_state_00,gpt-4o-2024-08-06,0.0,2,butter,object_007,object_007,True,G,1,-0.01744590513408184,0.9827053935437768
task_06_butter_state_00,gpt-4o-2024-08-06,1.0,0,butter,object_007,object_007,True,G,1,-0.014460108242928982,0.9856439370166334
task_06_butter_state_00,gpt-4o-2024-08-06,1.0,1,butter,object_007,object_007,True,G,1,-0.014460108242928982,0.9856439370166334
task_06_butter_state_00,gpt-4o-2024-08-06,1.0,2,butter,object_007,object_007,True,G,1,-0.014460108242928982,0.9856439370166334
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.5,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.5,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.5,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.0,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.0,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,0.0,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,1.0,0,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,1.0,1,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4.1-mini-2025-04-14,1.0,2,butter,object_007,object_007,True,G,1,0.0,1.0
task_06_butter_state_01,gpt-4o-2024-08-06,0.5,0,butter,object_007,object_007,True,G,1,-0.3842836320400238,0.6809382638782774
task_06_butter_state_01,gpt-4o-2024-08-06,0.5,1,butter,object_007,object_007,True,G,1,-0.3842836320400238,0.6809382638782774
task_06_butter_state_01,gpt-4o-2024-08-06,0.5,2,butter,object_007,object_007,True,G,1,-0.3842836320400238,0.6809382638782774
task_06_butter_state_01,gpt-4o-2024-08-06,0.0,0,butter,object_007,,False,N,1,-0.3783860206604004,0.6849660385826748
task_06_butter_state_01,gpt-4o-2024-08-06,0.0,1,butter,object_007,object_007,True,G,1,-0.3842836320400238,0.6809382638782774
task_06_butter_state_01,gpt-4o-2024-08-06,0.0,2,butter,object_007,object_007,True,G,1,-0.3842836320400238,0.6809382638782774
task_06_butter_state_01,gpt-4o-2024-08-06,1.0,0,butter,object_007,,False,N,1,-1.1967836618423462,0.3021645139220618
task_06_butter_state_01,gpt-4o-2024-08-06,1.0,1,butter,object_007,object_007,True,G,1,-0.8313488960266113,0.43546149769380643
task_06_butter_state_01,gpt-4o-2024-08-06,1.0,2,butter,object_007,,False,N,1,-0.5640830993652344,0.5688815155220269
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.5,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.5,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.5,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.0,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.0,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,0.0,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,1.0,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,1.0,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4.1-mini-2025-04-14,1.0,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_00,gpt-4o-2024-08-06,0.5,0,milk,object_002,object_002,True,B,1,-0.0008073674980551004,0.9991929583353883
task_07_milk_state_00,gpt-4o-2024-08-06,0.5,1,milk,object_002,object_002,True,B,1,-0.0026427218690514565,0.9973607670462994
task_07_milk_state_00,gpt-4o-2024-08-06,0.5,2,milk,object_002,object_002,True,B,1,-0.0014159500133246183,0.9985850519709198
task_07_milk_state_00,gpt-4o-2024-08-06,0.0,0,milk,object_002,object_002,True,B,1,-0.0006695479387417436,0.999330676158462
task_07_milk_state_00,gpt-4o-2024-08-06,0.0,1,milk,object_002,object_002,True,B,1,-0.0026427218690514565,0.9973607670462994
task_07_milk_state_00,gpt-4o-2024-08-06,0.0,2,milk,object_002,object_002,True,B,1,-0.0014159500133246183,0.9985850519709198
task_07_milk_state_00,gpt-4o-2024-08-06,1.0,0,milk,object_002,object_002,True,B,1,-0.0014159500133246183,0.9985850519709198
task_07_milk_state_00,gpt-4o-2024-08-06,1.0,1,milk,object_002,object_002,True,B,1,-0.0026427218690514565,0.9973607670462994
task_07_milk_state_00,gpt-4o-2024-08-06,1.0,2,milk,object_002,object_002,True,B,1,-0.0026427218690514565,0.9973607670462994
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.5,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.5,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.5,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.0,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.0,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,0.0,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,1.0,0,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,1.0,1,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4.1-mini-2025-04-14,1.0,2,milk,object_002,object_002,True,B,1,0.0,1.0
task_07_milk_state_01,gpt-4o-2024-08-06,0.5,0,milk,object_002,object_002,True,B,1,-0.004920043051242828,0.9950920405351926
task_07_milk_state_01,gpt-4o-2024-08-06,0.5,1,milk,object_002,object_002,True,B,1,-0.004921343177556992,0.9950907467906867
task_07_milk_state_01,gpt-4o-2024-08-06,0.5,2,milk,object_002,object_002,True,B,1,-0.004920043051242828,0.9950920405351926
task_07_milk_state_01,gpt-4o-2024-08-06,0.0,0,milk,object_002,object_002,True,B,1,-0.007611720357090235,0.9924171754242901
task_07_milk_state_01,gpt-4o-2024-08-06,0.0,1,milk,object_002,object_002,True,B,1,-0.004921343177556992,0.9950907467906867
task_07_milk_state_01,gpt-4o-2024-08-06,0.0,2,milk,object_002,object_002,True,B,1,-0.004921343177556992,0.9950907467906867
task_07_milk_state_01,gpt-4o-2024-08-06,1.0,0,milk,object_002,object_001,False,A,1,-5.31742000579834,0.004905393299483737
task_07_milk_state_01,gpt-4o-2024-08-06,1.0,1,milk,object_002,object_002,True,B,1,-0.005076971836388111,0.9949358942024112
task_07_milk_state_01,gpt-4o-2024-08-06,1.0,2,milk,object_002,object_002,True,B,1,-0.004921343177556992,0.9950907467906867
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.5,0,chocolate pudding,object_007,object_007,True,G,1,-1.8624639324116288e-06,0.999998137537802
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.5,1,chocolate pudding,object_007,object_007,True,G,1,-1.8624639324116288e-06,0.999998137537802
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.5,2,chocolate pudding,object_007,object_007,True,G,1,-1.8624639324116288e-06,0.999998137537802
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.0,0,chocolate pudding,object_007,object_007,True,G,1,-1.9361264946837764e-07,0.9999998063873693
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.0,1,chocolate pudding,object_007,object_007,True,G,1,-1.9361264946837764e-07,0.9999998063873693
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,0.0,2,chocolate pudding,object_007,object_007,True,G,1,-1.8624639324116288e-06,0.999998137537802
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,1.0,0,chocolate pudding,object_007,object_007,True,G,1,-2.339278580620885e-06,0.9999976607241555
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,1.0,1,chocolate pudding,object_007,object_007,True,G,1,-9.088346359931165e-07,0.999999091165777
task_08_chocolate_pudding_state_00,gpt-4.1-mini-2025-04-14,1.0,2,chocolate pudding,object_007,object_007,True,G,1,-1.9361264946837764e-07,0.9999998063873693
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.5,0,chocolate pudding,object_007,,False,N,1,-0.007061311975121498,0.9929635605097248
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.5,1,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.5,2,chocolate pudding,object_007,,False,N,1,-0.0017412242013961077,0.998260290849988
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.0,0,chocolate pudding,object_007,,False,N,1,-0.0017412242013961077,0.998260290849988
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.0,1,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,0.0,2,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,1.0,0,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,1.0,1,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_00,gpt-4o-2024-08-06,1.0,2,chocolate pudding,object_007,,False,N,1,-0.0024166801013052464,0.9975862377190979
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.5,0,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.5,1,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.5,2,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.0,0,chocolate pudding,object_007,object_007,True,G,1,-6.704273118884885e-07,0.9999993295729128
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.0,1,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,0.0,2,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,1.0,0,chocolate pudding,object_007,object_007,True,G,1,-1.9361264946837764e-07,0.9999998063873693
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,1.0,1,chocolate pudding,object_007,object_007,True,G,1,-4.320199877838604e-07,0.9999995679801056
task_08_chocolate_pudding_state_01,gpt-4.1-mini-2025-04-14,1.0,2,chocolate pudding,object_007,object_007,True,G,1,-6.704273118884885e-07,0.9999993295729128
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.5,0,chocolate pudding,object_007,,False,N,1,-0.003143373876810074,0.9968615613504123
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.5,1,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.5,2,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.0,0,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.0,1,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,0.0,2,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,1.0,0,chocolate pudding,object_007,,False,N,1,-0.0023598328698426485,0.9976429493467918
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,1.0,1,chocolate pudding,object_007,,False,N,1,-0.005827948916703463,0.9941890006345595
task_08_chocolate_pudding_state_01,gpt-4o-2024-08-06,1.0,2,chocolate pudding,object_007,,False,N,1,-0.003143373876810074,0.9968615613504123
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.5,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.5,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.5,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.0,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.0,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,0.0,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,1.0,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,1.0,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4.1-mini-2025-04-14,1.0,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.5,0,orange juice,object_003,object_003,True,C,1,-7.088138227118179e-05,0.9999291211297546
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.5,1,orange juice,object_003,object_003,True,C,1,-7.088138227118179e-05,0.9999291211297546
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.5,2,orange juice,object_003,object_003,True,C,1,-7.088138227118179e-05,0.9999291211297546
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.0,0,orange juice,object_003,object_003,True,C,1,-6.873571692267433e-05,0.9999312666453226
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.0,1,orange juice,object_003,object_003,True,C,1,-7.088138227118179e-05,0.9999291211297546
task_09_orange_juice_state_00,gpt-4o-2024-08-06,0.0,2,orange juice,object_003,object_003,True,C,1,-7.374227425316349e-05,0.9999262604446415
task_09_orange_juice_state_00,gpt-4o-2024-08-06,1.0,0,orange juice,object_003,object_003,True,C,1,-7.088138227118179e-05,0.9999291211297546
task_09_orange_juice_state_00,gpt-4o-2024-08-06,1.0,1,orange juice,object_003,object_003,True,C,1,-0.00015598179015796632,0.999844030374369
task_09_orange_juice_state_00,gpt-4o-2024-08-06,1.0,2,orange juice,object_003,object_003,True,C,1,-0.00015598179015796632,0.999844030374369
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.5,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.5,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.5,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.0,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.0,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,0.0,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,1.0,0,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,1.0,1,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4.1-mini-2025-04-14,1.0,2,orange juice,object_003,object_003,True,C,1,0.0,1.0
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.5,0,orange juice,object_003,object_003,True,C,1,-2.5776860184123507e-06,0.9999974223173038
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.5,1,orange juice,object_003,object_003,True,C,1,-2.8921695047756657e-05,0.9999710787231805
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.5,2,orange juice,object_003,object_003,True,C,1,-2.8921695047756657e-05,0.9999710787231805
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.0,0,orange juice,object_003,object_003,True,C,1,-7.107425062713446e-06,0.999992892600195
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.0,1,orange juice,object_003,object_003,True,C,1,-2.4034345187828876e-05,0.9999759659436347
task_09_orange_juice_state_01,gpt-4o-2024-08-06,0.0,2,orange juice,object_003,object_003,True,C,1,-2.4034345187828876e-05,0.9999759659436347
task_09_orange_juice_state_01,gpt-4o-2024-08-06,1.0,0,orange juice,object_003,object_003,True,C,1,-2.4034345187828876e-05,0.9999759659436347
task_09_orange_juice_state_01,gpt-4o-2024-08-06,1.0,1,orange juice,object_003,object_003,True,C,1,-2.4034345187828876e-05,0.9999759659436347
task_09_orange_juice_state_01,gpt-4o-2024-08-06,1.0,2,orange juice,object_003,object_003,True,C,1,-2.8921695047756657e-05,0.9999710787231805
